Time (min),Intensity (a.u.),
6.154166698,128.5324554,1.750367564

6.162499905,129.7899933,1.767492838

6.170833111,132.3222809,1.801977779

6.179166794,127.587471,1.737498674

6.1875,134.0557251,1.825583992

6.195833206,131.4393921,1.789954513

6.204166889,129.8539581,1.768363917

6.212500095,134.816803,1.835948425

6.220833302,131.4233093,1.789735495

6.229166508,132.3078003,1.801780581

6.237500191,131.7836914,1.794643214

6.245833397,135.4144897,1.844087781

6.254166603,134.4511108,1.830968393

6.262499809,131.4772186,1.790469638

6.270833492,129.204834,1.759524082

6.279166698,128.95961,1.756184597

6.287499905,139.5492249,1.90039501

6.295833111,127.8342896,1.740859874

6.304166794,128.3924713,1.748461247

6.3125,134.0847778,1.825979634

6.320833206,130.2837372,1.774216691

6.329166889,127.75457,1.739774244

6.337500095,133.290741,1.815166363

6.345833302,126.8104324,1.726916886

6.354166508,129.292038,1.760711634

6.362500191,132.3031006,1.80171658

6.370833397,130.7639465,1.780756228

6.379166603,128.8869934,1.755195697

6.387499809,131.5888977,1.791990495

6.395833492,128.0028687,1.7431556

6.404166698,135.0467377,1.839079698

6.412499905,121.3160629,1.652094024

6.420833111,135.561676,1.846092178

6.429166794,137.1215515,1.867334716

6.4375,131.7015381,1.793524443

6.445833206,133.9416351,1.824030303

6.454166889,134.0828094,1.825952828

6.462500095,131.4578857,1.79020636

6.470833302,132.453598,1.803766068

